"lat","long","Freq"
4.1775465,50.5700581,3
10.5380427,53.3365698,1
7.688243,48.57924,1
-1.357039,53.30756,1
-86.0344079,32.6354093,1
-83.1457569,42.2444833,1
4.77867,45.774657,5
-68.6935362,44.8265844,1
-89.6343701,40.9406616,6
-94.5445145,45.324998,2
-76.6077213,36.057938,1
9.0844795,51.1675575,2
7.9830062,53.1261691,1
-89.9634629,44.9271888,1
-2.221356,51.786723,1
-75.4504764,39.9748321,9
-95.0080224,38.7647302,1
-94.6332896,39.5049976,1
-89.0676125,42.8352835,1
-106.249467,43.4130271,1
-74.9007218,40.0681666,1
-80.9022758,28.9888754,1
-76.5629398,38.940564,1
-73.975694,40.8270448,4
-84.581888,39.0186719,4
-76.2944016,39.4187194,1
-106.1914141,35.0614358,1
-0.262034,51.615786,1
-93.3499489,44.8896866,3
-80.1317236,41.8742225,2
-86.5677863,36.2077771,1
-98.1633432,26.3017374,1
-78.5658453,38.8209466,25
-3.2083719,55.8597341,2
-3.2298645,55.8483343,1
-3.2023923,55.9165878,5
-3.1678759,55.9764333,6
8.611994,49.4468044,2
-2.1063915,51.2768736,1
-74.4120953,40.5187154,1
-82.862403,40.5575598,1
-122.4437767,48.5623293,1
-80.2971369,32.5503474,3
145.108734,-38.037907,1
8.5738,47.18118,6
-113.4909267,53.544389,24
-97.4780954,35.6528323,7
-122.3773552,47.8106521,4
-122.7611493,53.9137273,1
-85.6121906,36.9800563,1
-113.5252462,53.4186714,2
-68.3266741,47.3690127,1
-116.4428615,53.5855087,1
-117.93744,34.9236438,1
-89.953157,38.8114364,8
-75.9163085,41.2695257,1
5.2612754,52.2537461,1
6.0600069,52.1031259,2
14.02023,48.30879,1
-88.5433829,39.1200418,1
-79.1690315,36.0811881,4
35.149934,31.653589,15
35.1666667,31.6666667,10
10.266119,56.217579,1
144.1250193,-37.3494061,6
-77.1010788,45.539935,1
3.2910616,6.5915737,49
8.6633158,49.9663895,1
20.3772284,47.9025348,1
5.9998032,58.4514216,2
-74.6479364,39.5287282,2
-74.6166192,39.3822537,26
-0.547876,51.428825,2
-86.5533382,30.4635583,2
7.49391,49.020899,3
8.940526,48.6592022,1
8.381268,50.6020129,1
-2.4715422,43.1832096,2
7.7413605,48.0942687,1
-147.0638234,64.6430952,1
-88.131579,30.7647005,1
-80.1330264,40.1826017,1
10.624185,59.94825,1
5.4697225,51.441642,12
5.4125968,51.4058221,1
5.4681291,51.4463582,2
-82.3529315,39.0095203,4
8.0651546,49.5584321,1
11.8926466,50.9686064,1
14.6419022,52.1436615,2
9.7120357,48.7023247,1
9.8068913,50.7610465,13
7.451174,50.7693433,22
1.4205983,38.9067339,22
-1.1365014,42.1257236,15
60.6057025,56.8389261,1
-106.4850217,31.7618778,17
-116.9625269,32.7947731,2
-0.397816,38.4289804,3
-115.5630514,32.792,1
-122.310765,37.9161326,1
-121.082167,38.6857367,1
-94.0213303,37.8769799,2
-92.6662674,33.20763,1
-118.0654486,33.8297285,1
-120.4357631,38.7426376,16
-96.8622524,37.81724,1
-5.637294,43.2867937,1
-4.1270438,40.583347,1
-122.4694214,37.5027185,1
-95.0429558,29.5732685,7
-16.5363109,28.0459835,1
-112.3246042,33.6130942,10
-118.0275667,34.0686206,2
-3.6229827,37.0250888,2
-2.744386,39.483918,1
-5.7655343,37.8415667,1
2.0934902,41.3245953,3
-6.2329094,36.600595,1
-0.3136781,39.5945969,1
-1.0421745,38.0323073,3
-118.4164652,33.9191799,2
-122.2952474,37.9771452,2
1.534307,41.2196699,1
-5.7217811,37.3886862,4
1.936777,48.776181,1
151.2800072,-33.6956658,1
153.4619817,-28.1382769,1
-86.0677243,31.4146108,1
10.1927389,42.7781867,1
-104.5371508,39.2194678,1
-82.8670839,34.1112226,1
-95.9755556,45.9905556,1
-76.4479914,43.0345105,1
5.8345193,52.4492631,1
-88.4723014,41.8922499,1
-0.7125608,38.2699329,12
-0.6745409,38.2696275,3
10.104474,48.4575946,1
-0.7964597,38.4765073,1
-76.9502567,39.4037147,1
-4.480095,55.837537,1
-88.4381029,37.8136583,1
-100.6009299,30.8601745,1
-74.8844327,41.5270271,2
-78.3852953,41.9578425,3
-92.7490695,37.82976,1
151.6364197,-32.9896051,1
24.2547455,40.9156544,1
-107.2252675,33.1770471,3
-136.3433333,58.1944444,1
-117.1652259,33.0750453,126
-3.318485,57.649454,3
-88.2825668,42.0354084,2
-117.917434,45.5648612,1
-80.794252,34.1709826,1
-97.3702735,30.3496528,1
-76.541454,44.319038,1
-2.4128202,43.2157113,18
26.56932,42.172027,1
-70.8000544,43.1531427,1
151.2285349,-33.8720837,2
-76.2510461,36.2946008,2
138.6912834,-34.6995993,3
138.6765417,-34.7066977,2
-74.2107006,40.6639916,2
-92.0959868,36.331455,3
-104.596915,39.3602662,2
-79.8897706,40.2692367,1
138.671592,-34.7202334,1
-82.2106876,36.3487196,1
-78.6052899,34.6293372,1
-76.6027455,40.1528719,1
-73.7907261,42.0497403,1
-99.4042592,35.4119944,1
-121.3716178,38.4087993,3
-87.9703461,42.0039178,39
-88.0429506,42.0124386,3
-91.6910015,44.8730167,1
-81.9781722,36.1573464,2
-111.6768698,40.0113439,2
-93.5691122,45.3377283,1
-117.2766032,48.0162861,2
7.8831003,50.7274081,1
-114.92353,50.024565,6
-85.9766671,41.6819935,4
-85.9518543,41.7128411,1
-82.3509794,37.303997,1
-96.2368465,41.2831958,1
-88.5445447,42.6727927,10
-80.8484043,36.2443012,5
-75.1253492,40.0697037,27
-94.0082547,36.0014682,2
-79.8467349,38.9259397,1
-86.9738959,34.9289743,1
-93.3267269,44.5645964,1
-115.7631232,40.8324211,1
-76.7135814,39.2126073,1
-75.8332718,39.6067789,25
-78.6236277,38.4079042,3
-81.4773294,38.4318841,1
-77.8548617,38.5124137,1
-120.5478474,46.9965144,4
-84.2873662,33.609725,2
8.2606324,49.4634277,1
-2.897404,53.279812,1
-86.6250008,39.2339348,1
9.3206802,49.1459677,2
-76.7983067,39.2673283,2
-84.4821498,34.6948076,3
143.5829534,-38.358484,1
-72.458236,41.9172826,1
-79.1080248,42.2166794,1
-63.9995297,46.4538293,19
-82.650941,46.386179,1
-95.1638809,41.1491582,1
-89.9059408,38.0089404,1
-1.369166,52.702149,2
-90.3051249,40.6267064,10
-89.1956142,31.6040538,2
-90.5870686,38.5925532,7
-2.072972,57.364597,1
-98.2281126,38.7305648,4
-68.4194641,44.5434095,9
-92.4874124,44.7321897,1
10.1301513,48.9626833,24
-80.2864515,40.8617303,2
-77.863315,35.8065455,1
-99.3732616,40.7182233,3
-80.6570461,40.0440048,1
-88.078978,43.0430678,1
-97.10083,31.670983,1
0.2031612,51.5461215,3
-94.2343729,36.2061894,1
-78.6401812,42.8509725,4
-123.4087692,47.0034291,1
-149.8112528,61.2536352,2
-75.1701819,39.5951147,1
-87.9403418,41.8994744,1
-73.8801301,40.737975,3
-76.8207898,42.1297967,2
-76.8077338,42.0897965,1
-80.5629846,43.6004074,27
-123.3546445,44.068663,2
-73.712909,40.700936,8
-97.3964138,34.6228594,1
-86.3149712,32.5387448,1
-63.5064188,44.9669706,27
-73.8201337,41.0550969,1
9.6632521,53.7513549,1
0.9125416,52.2369982,2
-79.8660747,44.5836295,3
-87.8092266,41.9211423,1
-74.118476,40.9039878,1
-78.8878738,42.9057765,1
-113.199939,51.9944266,9
-87.0858431,38.8783801,1
-79.5115433,36.0982762,32
-80.4305427,43.683715,1
-108.0329235,51.2006378,6
2.2348543,41.8124895,1
-90.7809598,39.1667151,5
-84.6046663,39.0125608,1
145.004776,-37.884819,1
13.5202201,51.4632578,4
145.1515233,-37.7013022,3
0.052639,51.451169,5
145.1489162,-37.7133771,1
-92.6956982,30.4813125,2
8.119173,50.0289744,1
-7.1636637,38.8802788,4
-75.8327088,40.156764,27
-121.4566876,38.7218576,2
-85.8419246,40.2769834,1
144.983109,-37.882195,12
0.262363,52.399539,15
-91.585175,41.8736182,1
-114.8886296,39.2474393,1
-82.1076486,41.3683798,1
8.0284806,50.4141428,1
9.7381294,52.1211249,1
-75.734722,39.93,1
-80.9010627,43.1556566,1
-75.275411,45.275646,1
6.495865,44.564164,1
10.3446847,53.1747532,3
-105.9611318,36.2075228,1
7.2060095,53.3594029,1
-88.3144755,32.7292998,2
-122.2680227,37.4646603,1
148.1622346,-23.5260032,1
145.44072,-37.932495,1
-74.0262505,40.976209,2
150.8081907,-33.7431892,1
-122.2852473,37.831316,5
-85.1805105,38.3700683,1
-79.7078274,41.1772836,1
-75.4968502,40.5395421,1
5.7550318,52.7120831,20
6.8975851,52.7858037,3
6.2315405,52.4973531,1
7.8539047,48.1170918,13
6.2517303,51.8395929,1
-94.6830357,43.1127427,1
-116.4993012,43.8734978,1
-81.834939,36.773811,4
-87.0105552,33.8084373,1
-120.9021536,37.6382642,1
-86.0600933,44.8111081,1
11.2051834,43.7717644,1
10.9477782,43.7178919,6
-96.1816626,38.403903,1
-78.2352872,41.5114521,8
-79.317096,45.529018,2
7.4825301,52.2412137,3
7.531058,52.1681893,1
-0.937928,50.848132,5
-55.9135867,-27.2522918,1
-117.2919818,33.0369867,33
-104.8057218,38.7669756,1
-118.5214282,34.1517492,1
-97.5141915,25.8521532,1
145.2577854,-37.9758866,1
-76.0493684,42.098408,1
-76.021034,42.1128525,1
-72.5441445,42.0027181,1
-0.0807119,51.6522994,1
-72.143983,43.640644,2
151.0922987,-33.8871249,1
-77.6666415,36.1809865,2
-63.5361654,44.9435255,3
151.0125428,-34.0660296,10
-75.9961259,35.5096699,1
8.7737404,47.854144,1
8.5582762,52.1394002,1
4.0418582,50.6947421,1
-91.9690284,34.5442609,5
-79.8738283,47.8242362,1
-104.9877597,39.6477653,5
-82.3525952,26.9620053,3
-73.9726381,40.8928771,42
-84.3021672,39.8775553,1
-84.4874289,35.4245183,1
-86.4641498,38.3345045,4
-74.3582041,40.2973319,1
-97.8783911,36.3955891,1
9.25778,48.48568,1
5.2846831,52.7153849,3
151.1726037,-33.899019,1
9.21612,47.5506,1
8.413513,46.9851573,2
-80.9964308,36.5530667,1
8.0408403,51.8834717,4
8.0308796,51.8402587,1
-8.9887384,52.8474255,2
-111.7318796,45.3491133,42
-96.6252679,32.3293111,1
-6.5661301,52.5021968,2
-7.6315336,54.3438243,8
-78.431888,44.409828,1
-76.9338636,40.2900885,1
-83.9368765,39.8781151,1
-81.9650977,34.6565154,1
-72.8065231,44.9069907,1
-72.7310458,44.8689592,9
6.8796353,52.2081667,1
6.8936619,52.2215372,9
6.855561,52.241227,3
-85.8552161,31.3151708,2
-117.2787815,45.4262617,1
-120.20841,47.6759636,13
-60.4956461,-31.7746654,4
-8.478759,39.4611239,2
-121.9915003,47.2042681,1
-75.5908554,6.1869254,2
-88.4275441,35.3847997,1
6.674199,46.5488573,1
5.9836544,52.3450173,1
3.956242,49.043411,1
-111.5863052,39.3596841,1
-76.1788391,40.1798165,5
-119.5536491,47.3176385,2
2.323859,48.672714,1
6.9645334,49.4085629,12
8.6299167,49.4006279,5
9.98943,53.5941509,1
0.108655,51.700328,6
-71.0735476,43.0534843,1
145.0403335,-37.6459318,5
8.3881459,50.145296,3
-0.2688232,51.3362231,2
-0.267382,51.336036,16
-149.3999711,61.2853958,3
-74.0565634,40.8845605,2
12.6801548,45.5808511,1
2.094985,49.02458,52
9.2267284,45.8116198,1
8.9961819,49.6590249,2
44.0088697,36.2062933,127
9.9671855,45.5999847,1
14.3481628,40.8079195,1
-75.2156845,40.0909252,1
11.9188758,48.3114648,2
11.0229017,48.0887535,1
6.7774607,50.7948075,1
11.0298799,50.9847679,4
12.5873511,38.0380892,2
-9.406167,38.9668081,16
-105.0499817,40.0502623,2
-90.0792859,41.6564203,1
-80.085059,42.1292241,6
-76.6699493,42.1859078,1
151.3851764,-33.4356608,8
-77.05046,44.48339,1
6.315907,51.0784539,17
6.9073473,51.2213125,2
7.0968065,47.0434885,2
11.0119611,49.5896744,10
-84.6007773,39.0167275,1
9.2265297,47.5518448,3
8.9840001,50.1638866,1
5.6296194,52.2986655,1
-8.544636,41.2090826,5
-3.9169674,50.3615639,1
-2.5037039,43.1873519,2
-2.5408922,43.1716599,2
76.2998842,9.9816358,1
10.0708356,48.0916652,1
-1.8912823,43.3081107,2
-124.3591725,49.2894701,27
-4.462418,55.909243,1
151.1845229,-33.8998084,1
7.66326,48.42353,1
-78.676128,35.3268292,3
-82.4168055,36.1451082,1
32.9144918,39.9205586,1
8.3640495,55.5504377,1
8.5174649,55.5398172,2
8.774665,55.326936,1
24.6559001,60.2054911,26
1.5387862,42.5100804,3
-120.9966033,37.7974273,1
-87.0645801,45.7452466,4
-84.1461519,9.920695,4
6.1319346,49.611621,17
6.129583,49.815273,5
5.9860925,49.5008805,1
6.0599619,49.5606419,1
5.2901588,51.611461,2
8.5614555,50.1467469,4
5.93166,49.8848,1
11.1977527,49.5723158,1
9.6380227,51.9297865,60
2.1705294,49.2176287,1
10.0397725,51.1876662,1
6.263075,50.8107322,2
-58.7849434,-34.3402525,1
-117.086421,33.1192068,5
51.6679826,32.6546275,6
-0.365927,51.369487,6
9.3336796,45.9958723,2
152.4215308,-27.2397535,2
16.5098045,59.3712486,1
-92.3631247,46.7070314,1
2.1003844,41.3204435,1
-8.6266922,40.9580147,1
1.8397909,44.5930286,2
-81.771057,46.2657181,1
2.1564823,41.3981039,1
1.870725,41.5389334,13
8.6209707,52.3814709,1
9.4740134,51.398444,3
121.8932484,-33.8594128,6
12.541668,55.99097,2
-8.6410332,41.0071914,26
2.108402,41.3895188,1
2.0858115,41.3766912,13
2.0733258,41.3620337,1
24.5671498,60.2441702,1
2.5794293,39.6656493,3
-8.7805652,41.5309169,1
-123.411234,48.435842,1
-3.7676359,40.1033769,4
4.46844,51.46776,1
7.0115552,51.4556432,43
144.917282,-37.755337,1
8.1570989,49.9295469,4
-73.1112207,44.4905433,40
-72.405239,41.3503671,1
0.4690888,51.7343313,117
-76.474962,39.3092743,2
-82.818899,42.1726977,1
-73.1112433,44.4905054,2
-83.8419193,43.6153004,3
9.9587967,49.6716842,1
-75.2969952,39.862153,1
9.3201122,48.7433425,5
-122.3336963,45.2895655,1
-99.0432887,19.4231994,1
2.721848,50.644248,1
-8.5709856,40.7528385,3
11.6603917,45.2254915,1
-51.1845758,-29.8524632,1
-74.7423855,39.4120603,1
-2.0324524,42.6720856,2
-5.1510261,36.4256345,1
-147.9783109,64.8557761,10
-74.028425,46.051044,1
-81.8067523,26.438136,1
-105.5216651,40.3772059,3
-102.9914807,49.1390842,2
-94.8391532,43.4013478,1
-86.1280417,35.2706372,3
-108.7574982,51.1506261,6
5.6002831,49.673826,2
2.16142,48.434416,2
-91.1313095,30.7905788,1
-117.5236622,34.1261208,1
-86.0461091,41.2789335,6
-69.111155,44.8209007,1
-72.221756,43.6928489,1
-76.3835474,42.4850723,4
9.5993018,60.961946,70
-79.5131983,43.6204946,1
-82.5942893,35.3176151,1
-84.5249307,35.3234065,1
6.4192307,46.4860297,3
2.190566,48.493478,1
2.1139614,41.3840347,1
7.4271591,49.5120393,2
151.3355132,-33.5136335,1
6.0985234,49.8478019,1
-76.7502467,40.152593,1
8.3980172,48.943208,1
-91.2690443,44.1682926,9
12.0949596,49.631363,2
-84.6585555,37.2784114,1
-81.5267873,41.5931049,1
152.9580387,-26.7256719,1
-91.2620567,33.109566,10
-95.0985807,38.9433372,1
-85.1454876,31.8912717,1
-95.5824846,35.2873206,47
-123.0920893,44.0282166,1
-123.0867536,44.0520691,7
-97.0819541,32.8370727,2
-92.4176324,30.4943669,1
6.0337111,50.6292029,1
-93.7379711,36.4011825,2
-124.1636729,40.8020712,3
-89.2728627,40.7214251,1
-96.2891703,37.8239167,5
-90.6279044,38.5025537,3
-115.0535001,48.8799647,1
145.5706696,-36.7508652,2
-4.7277528,37.5442706,1
6.7899945,50.6574392,99
-81.6853534,28.8527675,4
153.4278732,-29.1141649,1
-75.8071525,44.0881158,1
-104.6921874,40.3763701,1
-82.1306747,33.5337464,10
-92.281017,42.4691543,1
-87.6876969,42.0450722,10
138.7374691,-34.6110119,5
-110.9632373,41.2682794,1
-87.5710898,37.9715592,1
-89.2992838,42.7802831,4
-106.2683566,42.8599653,3
-4.33728,57.662875,22
-85.2580971,43.9005752,1
-92.5399063,47.4624279,1
-84.9541626,35.5659673,1
5.1556903,51.9651631,1
-122.2020794,47.9789848,2
-71.0536625,42.40843,1
-78.3733484,40.0114711,1
-81.3850695,25.8582443,1
-87.7017175,41.7205889,4
-105.3172146,39.6333213,22
-0.889119,51.35248,1
-122.3426588,48.9201171,1
-93.702428,37.3425477,2
-1.94677,52.092149,2
-7.913502,38.571431,1
1.151361,49.0270129,12
3.2420846,48.2830039,7
-158.0089992,21.313149,4
-74.7909125,40.2599864,2
-94.2260559,39.3391712,1
-93.5663455,44.9032963,2
-119.1420517,36.2960613,1
-3.5296604,50.7350109,1
-3.533899,50.718412,17
-69.1225343,44.9621841,1
-3.5253837,50.7438825,1
-70.9477546,42.9814292,3
-75.8190835,41.3206358,1
-71.5351476,41.5750676,1
138.4899432,-34.8401994,1
-3.413702,50.619957,2
114.1223888,-21.9307242,1
-79.6255989,40.4181235,1
-75.6274583,40.0325817,12
1.146209,52.319605,2
6.0591374,50.8920268,1
2.387405,48.760344,1
-106.1585867,31.50234,1
-75.9860322,42.835067,1
12.9006655,43.3392143,8
-75.7826932,41.5631327,18
11.8774091,44.2898527,6
9.1498356,45.8625729,1
48.1334643,29.083128,1
11.560056,48.3517361,1
-77.3063733,38.8462236,19
-93.1512961,37.3839335,1
-82.6581287,42.6803847,11
-74.1318096,40.9403762,6
-98.6325611,29.7555579,1
-121.2721718,38.6446264,3
-92.0471199,42.6391512,7
-147.7163889,64.8377778,3
-84.0193789,39.8208925,5
-84.5810418,33.5670562,2
-97.1798456,40.1466169,1
-85.7588502,38.1050689,2
-77.3254485,38.8015452,1
-122.5888686,37.9871454,13
-73.01032,44.6654963,1
-0.7593517,51.4199317,1
-73.3708696,41.2559654,2
150.9384963,-33.8643295,1
-122.0399663,38.2493581,2
-73.2612615,41.1408363,1
-114.7917279,43.3465675,1
-88.3597683,38.378937,1
-91.9636914,41.0076114,3
-69.5986469,44.5884052,1
-98.1048514,40.4315028,1
-84.5603187,39.3454673,12
-77.3685984,39.7873173,3
-96.1652481,31.7246128,1
145.018082,-37.779305,11
-70.9036487,41.6376043,1
-74.0381947,40.3606653,1
-87.9033261,30.5229719,1
-85.8635919,39.5858806,1
-81.609844,41.127833,1
-72.1518675,43.9053567,1
-74.8551644,40.1795537,1
170.8291141,-44.0991203,7
151.2756889,-33.7957407,1
-94.4610832,43.6521775,2
-79.114202,34.4968311,1
-80.1425781,39.4850848,38
-81.2739916,41.7500431,2
-77.4419378,43.0986742,12
-89.990382,38.5889386,4
-81.8643039,41.4414366,1
-118.3916672,56.0696394,10
-106.0644574,36.0097516,1
-82.3959511,35.5140058,1
-122.4339803,45.5384529,1
-80.2553407,42.0314456,1
-87.1213953,35.9820074,1
-80.2475787,39.5925816,4
-94.6319018,39.0222277,1
150.8929243,-34.3932877,1
73.0791073,31.4187142,5
-16.6910322,13.4696557,5
-65.6523838,18.3257869,1
0.849324,52.831333,1
-93.166333,44.9916323,1
-104.6085826,38.9330494,1
-79.1983799,42.1186695,2
13.0770003,52.562044,2
12.3649754,50.4750046,1
-3.7839131,56.0018775,8
-82.6237641,36.4181571,1
-121.8887269,47.5673237,1
-71.1550451,41.7014912,5
-63.6120724,44.8180687,1
-117.2511466,33.3764196,2
-77.8470909,39.5870913,5
-77.890639,39.559546,1
-118.7770407,39.4748693,1
-77.1710914,38.882334,4
-77.1803003,38.8791455,1
-95.6019294,40.0608352,72
-75.8469168,41.4601704,8
-76.4110732,39.5145515,1
-5.06627,50.152571,2
-70.2601759,43.7435343,1
-77.4683177,38.3240166,32
15.6355,60.60646,2
13.0194201,43.8398164,1
-74.383484,40.6409358,1
-73.7448437,40.5998931,1
9.534498,45.5565185,6
-0.2285405,52.5372525,1
-1.1865868,50.8548464,5
-96.7898034,46.8771863,2
-99.6237261,36.3761492,9
-93.268827,44.2949636,1
77.288427,28.564747,4
-1.584679,51.658477,2
100.2884964,5.3928871,1
-96.8961151,32.9265137,1
-78.3761284,42.3875644,3
-96.3599821,33.1634493,1
-92.4056985,32.7734728,1
-73.4454009,40.7325997,1
-83.3677168,42.4989936,9
-72.795027,41.7360305,1
-90.0059483,40.6980932,1
-70.1512169,44.6704998,1
-83.3763218,42.4644795,1
-90.4217895,37.7808846,1
-71.065062,43.3897609,5
-108.2186856,36.7280583,3
-85.1274677,40.1878219,1
-77.5852496,35.5954381,1
-78.3919401,37.3020965,19
-0.752615,51.2868939,9
-0.602646,51.197685,1
-0.798802,51.214321,2
-94.403859,42.2760896,2
-7.9304397,37.0193548,3
-4.192058,57.372608,3
-80.4967367,41.2122784,1
12.370791,55.813039,1
0.889358,51.315994,5
7.6912214,45.3310723,2
144.9624832,-37.7149144,1
-70.0336654,44.4089558,1
-92.6837943,39.1458654,1
-84.3268925,41.6733839,1
-78.8783585,35.0526641,21
-94.1574263,36.0625795,3
-84.4549262,33.4487257,2
-89.7953771,38.3775489,2
-76.0043643,43.0297887,2
-78.939279,35.1106679,1
-83.9321521,39.1867298,1
-77.5499888,39.9112028,1
-86.5705508,35.1520266,6
-81.1039911,38.0528884,6
30.8428497,29.3084021,1
-107.8814075,32.7415725,1
-98.5023307,29.4413017,1
-105.0357142,40.5830464,1
-75.0051694,40.1439987,4
175.3230691,-41.116798,1
-105.0158511,39.8596261,1
-122.3126222,47.3223221,8
73.1364357,-0.6833837,1
-72.6777225,42.067082,2
175.5674795,-40.2253357,3
-38.9646608,-12.2597272,42
11.2889245,47.9463712,1
9.6019,47.24128,1
11.7313522,48.1490937,1
13.208329,46.0989524,6
-8.1971968,41.3664104,1
-122.7073212,45.7095603,1
1.351255,51.961726,3
9.2702944,48.8215653,1
9.4191818,51.1363534,1
-0.410772,51.444148,3
-122.0732973,37.0513374,5
-76.5644109,39.8548235,1
-88.4251475,45.7445979,1
124.066919,40.452298,1
120.3493158,22.6113591,1
-86.1017009,42.5939168,1
7.7771064,50.7416077,1
-83.7049498,42.7978061,8
-90.4429881,38.5126456,1
-4.498792,55.614719,9
-79.3622975,43.0240705,4
-96.0777887,46.2835212,9
-80.3778336,43.7059522,1
-90.3053915,38.7442175,1
6.7855468,46.5889426,1
13.7846769,43.1991266,1
13.7200884,43.1588734,1
-81.4625919,30.6696818,4
-81.655651,30.3321838,209
-124.2639442,40.5762406,23
-83.1346478,42.4605917,1
-122.5910056,48.8464991,1
6.108669,46.257632,2
6.1035477,46.2575947,1
11.4509184,48.4861001,1
-115.063065,49.5040452,1
15.4986348,46.9726402,1
-119.2518349,39.6079683,1
152.6532798,-27.4559047,1
8.7796458,50.5504663,2
7.1646769,46.7477952,3
11.619787,44.8381237,8
-8.3197946,38.0535891,2
-8.1140713,38.0593873,1
4.0127229,39.9831611,2
-91.5545649,31.6301664,1
-8.1857781,43.5245072,1
-8.2193451,43.489646,3
-5.0078451,34.0181246,1
-90.3959543,38.2206101,1
-0.356219,51.288834,4
29.126347,36.659246,1
11.1624745,59.928982,2
11.2129142,49.3753539,1
-73.8789212,42.5778842,1
11.2105742,48.2114967,1
8.69914,50.12004,1
12.5922521,42.1702573,1
-120.7565689,38.5039105,2
10.0615953,44.866279,1
12.5457457,47.47559,1
25.4152063,45.1279095,1
11.2931525,43.8064785,1
12.0305829,45.4189759,1
-3.1495175,56.2082078,3
-122.3570664,47.2392665,2
-122.971968,42.425036,1
11.4718445,43.6182636,5
-8.857583,40.1521398,33
2.9581046,42.2655066,5
9.2161353,48.6781974,2
-0.290594,54.210076,1
-118.918154,34.3991639,1
-103.4336262,49.8812612,1
24.6922119,60.1462776,1
8.3416211,44.1689028,1
-0.191554,51.6027854,1
-83.6499321,41.04422,1
-79.7325484,42.1192226,1
152.1700538,-32.7481382,2
-76.8893907,39.4877635,1
-122.7426562,49.2716063,2
145.5799367,-35.6379851,1
-97.8359252,47.5141578,24
-80.0028294,40.2522922,1
26.0135108,70.4830388,1
8.4141679,50.2942348,2
48.1214154,29.1461879,5
9.6695483,53.1707944,1
9.9131456,44.9278495,12
-122.5159586,47.2395428,5
11.2558136,43.7695604,22
11.2364938,43.81922,3
12.4944804,41.9015833,1
11.2396413,43.774398,9
4.287617,45.387638,5
-64.347892,44.366399,1
11.9531112,47.7197052,4
146.0820884,-38.6942691,3
-87.2472693,45.1277423,1
149.0566547,-35.3620309,102
-88.3500541,40.3147554,1
-86.01335,39.9567548,2
-85.2289746,37.4539853,1
-77.4652255,43.0086373,1
-78.9691923,38.0990233,3
-85.4718869,38.191485,1
151.5946046,-33.0541043,1
-73.8990252,41.5356492,9
-72.11341,42.1162056,1
-71.8022955,42.5834228,1
-89.424092,43.0023146,8
144.983536,-37.783749,1
144.9786869,-37.7987007,2
-72.141749,42.7806396,1
9.9891287,44.0520744,2
13.4105501,45.777945,4
12.2397117,41.7735409,1
-120.5542012,43.8041334,1
10.5126976,49.3995933,3
-81.1270035,29.4749754,3
138.5886341,-35.0503309,1
-111.651302,35.1982836,2
-74.7161489,40.8418677,1
6.22237,43.369358,1
-83.2918744,42.0964314,16
-82.441508,35.271228,2
-52.7130704,47.7067706,1
-82.7171081,38.5225804,10
-0.842655,51.277283,3
-3.035673,53.916661,1
-75.8179764,40.4539828,2
9.2117083,49.1021482,2
9.4808997,47.8785819,11
-83.7338076,38.4222995,1
-74.8593318,40.5123258,1
144.931183,-37.788132,1
9.4469964,54.7937431,2
-80.550416,44.261851,6
-116.993639,32.8061613,6
-82.5012316,35.4306712,1
-71.849187,45.4094955,2
9.2846923,46.8366348,1
145.0163154,-38.4740378,1
-83.6874562,43.0125274,2
-3.1418908,53.1668658,2
10.0648773,54.2387319,1
-92.5971081,36.2789578,3
13.0716773,50.855488,1
16.5171626,38.8429616,18
-82.2967581,28.7499876,14
-73.7048532,40.7237133,6
115.7922128,-31.9390189,2
-87.677251,34.79981,1
-110.9676917,32.3302168,8
-111.3873431,33.0314508,1
-84.6266111,38.9989499,1
-72.6719853,42.335505,1
-90.1311971,32.1534836,1
-74.805641,40.1182499,1
-60.2645268,46.2590305,1
-82.005914,42.652751,1
-124.0998409,43.9826214,1
-79.7625625,34.1954331,1
-73.0600123,43.7156679,4
-67.6174347,46.4458166,1
-58.276012,-34.7965806,1
4.6051131,50.2505512,1
-58.4601452,-34.6374837,6
-98.1561192,29.1335781,1
149.0547824,-35.2269162,7
-74.3882072,40.787878,1
-48.5480499,-27.5953778,2
-80.4792237,25.4478898,1
-58.4909058,-34.5329498,1
-74.35682,41.3317606,2
-93.4573959,31.4437889,1
-90.322614,38.789217,2
-105.2893555,38.946154,1
8.8665959,50.3203904,1
12.2778579,49.7267237,1
-87.6847684,41.5428123,2
-75.2041164,40.1030433,3
-97.0969552,33.0145673,1
-83.9251809,34.1851017,1
-90.1389757,32.3095903,1
-80.3200502,36.9112443,1
-85.8738399,38.3242901,1
7.5978716,47.2354685,1
-83.8510732,43.0630833,1
-73.9697325,40.6978344,1
-73.833079,40.7674987,1
-81.0662112,40.1495133,1
-74.983212,42.7184076,1
-80.3256056,27.4467056,1
-75.6326395,40.5832443,3
15.5446302,41.4621984,1
-96.5688234,36.174757,4
-75.2837964,39.890946,1
-87.6835974,30.4065868,10
-90.742347,39.0464386,1
11.1718073,45.9157117,3
12.7014749,42.9508683,1
1.169456,51.081397,2
-82.0098375,30.8305102,1
-80.5959065,40.3275693,6
10.7593003,42.9226887,1
-79.9403673,32.6551798,12
-121.1760583,38.6779591,2
-90.1873048,30.6301889,5
-80.2042096,40.8345146,1
-88.4470508,43.7730448,1
8.4968372,45.945178,1
