name,type_of_meteorite,mass_g,fell_found,year,database,coordinate_1,coordinates_2,cartodb_id,created_at,updated_at,year_date,long,lat,geojson
Whale Sanctuary of El Vizcaino,Natural,369631,fell,1993,http://whc.unesco.org/en/list/?&delisted=1,27.79222,-114.22778,554,56:02.8,11:51.9,1/1/1993,-114.22778,27.79222,{"type":"Point","coordinates":[-114.22778,27.79222]} 
Archaeological Zone of Paquimé Casas Grandes,Cultural,146,fell,1998,http://whc.unesco.org/en/list/?&delisted=1,30.37583,-107.95556,560,56:02.8,11:51.9,1/1/1998,-107.95556,30.37583,{"type":"Point","coordinates":[-107.95556,30.37583]} 
Historic Centre of Morelia,Cultural,390,fell,1991,http://whc.unesco.org/en/list/?&delisted=1,19.70444,-101.19167,585,56:02.8,11:51.9,1/1/1991,-101.19167,19.70444,{"type":"Point","coordinates":[-101.19167,19.70444]} 
El Tajin PreHispanic City,Cultural,240,fell,1992,http://whc.unesco.org/en/list/?&delisted=1,20.47639,-97.3775,631,56:02.8,11:51.9,1/1/1992,-97.3775,20.47639,{"type":"Point","coordinates":[-97.3775,20.47639]} 
Historic Centre of Zacatecas,Cultural,207,fell,1993,http://whc.unesco.org/en/list/?&delisted=1,22.76667,-102.55556,676,56:02.8,11:51.9,1/1/1993,-102.55556,22.76667,{"type":"Point","coordinates":[-102.55556,22.76667]} 
Earliest 16thCentury Monasteries on the Slopes of Popocatepetl,Cultural,1,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,18.93472,-98.89778,702,56:02.8,11:51.9,1/1/1994,-98.89778,18.93472,{"type":"Point","coordinates":[-98.89778,18.93472]} 
Rock Paintings of the Sierra de San Francisco,Cultural,182600,fell,1993,http://whc.unesco.org/en/list/?&delisted=1,27.65556,-112.91611,714,56:02.8,11:51.9,1/1/1993,-112.91611,27.65556,{"type":"Point","coordinates":[-112.91611,27.65556]} 
PreHispanic Town of Uxmal,Cultural,1,fell,1996,http://whc.unesco.org/en/list/?&delisted=1,20.36166667,-89.77027778,791,56:02.8,11:51.9,1/1/1996,-89.77027778,20.36166667,{"type":"Point","coordinates":[-89.77027778,20.36166667]} 
Historic Monuments Zone of Querétaro,Cultural,1,fell,1996,http://whc.unesco.org/en/list/?&delisted=1,20.58333333,-100.3666667,792,56:02.8,11:51.9,1/1/1996,-100.3666667,20.58333333,{"type":"Point","coordinates":[-100.3666667,20.58333333]} 
Hospicio Cabañas Guadalajara,Cultural,1,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,20.67388889,-103.3397222,815,56:02.8,11:51.9,1/1/1997,-103.3397222,20.67388889,{"type":"Point","coordinates":[-103.3397222,20.67388889]} 
Historic Monuments Zone of Tlacotalpan,Cultural,75,fell,1998,http://whc.unesco.org/en/list/?&delisted=1,18.60833333,-95.65833333,862,56:02.8,11:51.9,1/1/1998,-95.65833333,18.60833333,{"type":"Point","coordinates":[-95.65833333,18.60833333]} 
Historic Fortified Town of Campeche,Cultural,181,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,19.84639,-90.53722,895,56:02.8,11:51.9,1/1/1999,-90.53722,19.84639,{"type":"Point","coordinates":[-90.53722,19.84639]} 
Archaeological Monuments Zone of Xochicalco,Cultural,707,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,18.81028,-99.275,939,56:02.8,11:51.9,1/1/1999,-99.275,18.81028,{"type":"Point","coordinates":[-99.275,18.81028]} 
Ancient Maya City and Protected Tropical Forests of Calakmul Campeche,Mixed,331397,fell,2002,http://whc.unesco.org/en/list/?&delisted=1,18.05302778,-89.73728333,1061,56:02.8,11:51.9,1/1/2002,-89.73728333,18.05302778,{"type":"Point","coordinates":[-89.73728333,18.05302778]} 
Franciscan Missions in the Sierra Gorda of Querétaro,Cultural,103,fell,2003,http://whc.unesco.org/en/list/?&delisted=1,21.20438889,-99.46411111,1079,56:02.8,11:51.9,1/1/2003,-99.46411111,21.20438889,{"type":"Point","coordinates":[-99.46411111,21.20438889]} 
Luis Barragán House and Studio,Cultural,1,fell,2004,http://whc.unesco.org/en/list/?&delisted=1,19.41833333,-99.19833333,1136,56:02.8,11:51.9,1/1/2004,-99.19833333,19.41833333,{"type":"Point","coordinates":[-99.19833333,19.41833333]} 
Islands and Protected Areas of the Gulf of California,Natural,688558,fell,2005,http://whc.unesco.org/en/list/?&delisted=1,27.62667,-112.54583,1182,56:02.8,11:51.9,1/1/2005,-112.54583,27.62667,{"type":"Point","coordinates":[-112.54583,27.62667]} 
Agave Landscape and Ancient Industrial Facilities of Tequila,Cultural,35018,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,20.86305556,-103.7786111,1209,56:02.8,11:51.9,1/1/2006,-103.7786111,20.86305556,{"type":"Point","coordinates":[-103.7786111,20.86305556]} 
Central University City Campus of the iUniversidad Nacional Autónoma de Méxicoi UNAM,Cultural,176,fell,2007,http://whc.unesco.org/en/list/?&delisted=1,19.33222222,-99.18805556,1250,56:02.8,11:51.9,1/1/2007,-99.18805556,19.33222222,{"type":"Point","coordinates":[-99.18805556,19.33222222]} 
Protective town of San Miguel and the Sanctuary of Jesús Nazareno de Atotonilco,Cultural,46,fell,2008,http://whc.unesco.org/en/list/?&delisted=1,20.91444444,-100.7463889,1274,56:02.8,11:51.9,1/1/2008,-100.7463889,20.91444444,{"type":"Point","coordinates":[-100.7463889,20.91444444]} 
Monarch Butterfly Biosphere Reserve,Natural,13551,fell,2008,http://whc.unesco.org/en/list/?&delisted=1,19.60638889,-100.2416667,1290,56:02.8,11:51.9,1/1/2008,-100.2416667,19.60638889,{"type":"Point","coordinates":[-100.2416667,19.60638889]} 
Camino Real de Tierra Adentro,Cultural,3101,fell,2010,http://whc.unesco.org/en/list/?&delisted=1,22.60805556,-102.3791667,1351,56:02.8,11:51.9,1/1/2010,-102.3791667,22.60805556,{"type":"Point","coordinates":[-102.3791667,22.60805556]} 
Prehistoric Caves of Yagul and Mitla in the Central Valley of Oaxaca,Cultural,1515,fell,2010,http://whc.unesco.org/en/list/?&delisted=1,16.95083333,-96.42111111,1352,56:02.8,11:51.9,1/1/2010,-96.42111111,16.95083333,{"type":"Point","coordinates":[-96.42111111,16.95083333]} 
El Pinacate and Gran Desierto de Altar Biosphere Reserve,Natural,714566,fell,2013,http://whc.unesco.org/en/list/?&delisted=1,32,-113.9166667,1410,56:02.8,11:51.9,1/1/2013,-113.9166667,32,{"type":"Point","coordinates":[-113.9166667,32]} 
Aqueduct of Padre Tembleque Hydraulic System,Cultural,6540,fell,2015,http://whc.unesco.org/en/list/?&delisted=1,19.83527778,-98.66256667,1463,56:02.8,11:51.9,1/1/2015,-98.66256667,19.83527778,{"type":"Point","coordinates":[-98.66256667,19.83527778]} 
Orkhon Valley Cultural Landscape,Cultural,121967,fell,2004,http://whc.unesco.org/en/list/?&delisted=1,47.55666667,102.8313889,1081,56:02.8,11:51.9,1/1/2004,102.8313889,47.55666667,{"type":"Point","coordinates":[102.8313889,47.55666667]} 
Petroglyphic Complexes of the Mongolian Altai,Cultural,11300,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,49.33388889,88.39527778,1382,56:02.8,11:51.9,1/1/2011,88.39527778,49.33388889,{"type":"Point","coordinates":[88.39527778,49.33388889]} 
Great Burkhan Khaldun Mountain and its surrounding sacred landscape,Cultural,443739,fell,2015,http://whc.unesco.org/en/list/?&delisted=1,48.76197778,109.0093278,1440,56:02.8,11:51.9,1/1/2015,109.0093278,48.76197778,{"type":"Point","coordinates":[109.0093278,48.76197778]} 
Durmitor National Park,Natural,32100,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,43.133,19.0166,100,56:02.8,11:51.9,1/1/1980,19.0166,43.133,{"type":"Point","coordinates":[19.0166,43.133]} 
Natural and CulturoHistorical Region of Kotor,Cultural,12000,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,42.48333,18.7,125,56:02.8,11:51.9,1/1/1979,18.7,42.48333,{"type":"Point","coordinates":[18.7,42.48333]} 
Medina of Fez,Cultural,280,fell,1981,http://whc.unesco.org/en/list/?&delisted=1,34.06111,-4.97778,170,56:02.8,11:51.9,1/1/1981,-4.97778,34.06111,{"type":"Point","coordinates":[-4.97778,34.06111]} 
Medina of Marrakesh,Cultural,1107,fell,1985,http://whc.unesco.org/en/list/?&delisted=1,31.63139,-7.98667,331,56:02.8,11:51.9,1/1/1985,-7.98667,31.63139,{"type":"Point","coordinates":[-7.98667,31.63139]} 
Ksar of AitBenHaddou,Cultural,3,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,31.04722,-7.12889,444,56:02.8,11:51.9,1/1/1987,-7.12889,31.04722,{"type":"Point","coordinates":[-7.12889,31.04722]} 
Medina of Essaouira formerly Mogador,Cultural,30,fell,2001,http://whc.unesco.org/en/list/?&delisted=1,31.51667,-9.76944,753,56:02.8,11:51.9,1/1/2001,-9.76944,31.51667,{"type":"Point","coordinates":[-9.76944,31.51667]} 
Historic City of Meknes,Cultural,1,fell,1996,http://whc.unesco.org/en/list/?&delisted=1,33.88333,-5.55833,793,56:02.8,11:51.9,1/1/1996,-5.55833,33.88333,{"type":"Point","coordinates":[-5.55833,33.88333]} 
Archaeological Site of Volubilis,Cultural,42,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,34.07389,-5.55694,836,56:02.8,11:51.9,1/1/1997,-5.55694,34.07389,{"type":"Point","coordinates":[-5.55694,34.07389]} 
Medina of Tétouan formerly known as Titawin,Cultural,6,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,35.57083,-5.36667,837,56:02.8,11:51.9,1/1/1997,-5.36667,35.57083,{"type":"Point","coordinates":[-5.36667,35.57083]} 
Portuguese City of Mazagan El Jadida,Cultural,7,fell,2004,http://whc.unesco.org/en/list/?&delisted=1,33.25667,-8.50194,1058,56:02.8,11:51.9,1/1/2004,-8.50194,33.25667,{"type":"Point","coordinates":[-8.50194,33.25667]} 
Rabat Modern Capital and Historic City a Shared Heritage,Cultural,348,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,34.02416667,-6.822777778,1401,56:02.8,11:51.9,1/1/2012,-6.822777778,34.02416667,{"type":"Point","coordinates":[-6.822777778,34.02416667]} 
Island of Mozambique,Cultural,1,fell,1991,http://whc.unesco.org/en/list/?&delisted=1,-15.03417,40.73583,599,56:02.8,11:51.9,1/1/1991,40.73583,-15.03417,{"type":"Point","coordinates":[40.73583,-15.03417]} 
Pyu Ancient Cities,Cultural,5809,fell,2014,http://whc.unesco.org/en/list/?&delisted=1,22.47,95.81861111,1444,56:02.8,11:51.9,1/1/2014,95.81861111,22.47,{"type":"Point","coordinates":[95.81861111,22.47]} 
Twyfelfontein or Uiaes,Cultural,57,fell,2007,http://whc.unesco.org/en/list/?&delisted=1,-20.59558333,14.37258333,1255,56:02.8,11:51.9,1/1/2007,14.37258333,-20.59558333,{"type":"Point","coordinates":[14.37258333,-20.59558333]} 
Namib Sand Sea,Natural,3077700,fell,2013,http://whc.unesco.org/en/list/?&delisted=1,-24.88527778,15.40777778,1430,56:02.8,11:51.9,1/1/2013,15.40777778,-24.88527778,{"type":"Point","coordinates":[15.40777778,-24.88527778]} 
Kathmandu Valley ,Cultural,167,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,27.70395,85.30858,121,56:02.8,11:51.9,1/1/1979,85.30858,27.70395,{"type":"Point","coordinates":[85.30858,27.70395]} 
Chitwan National Park,Natural,93200,fell,1984,http://whc.unesco.org/en/list/?&delisted=1,27.5,84.33333,284,56:02.8,11:51.9,1/1/1984,84.33333,27.5,{"type":"Point","coordinates":[84.33333,27.5]} 
Lumbini the Birthplace of the Lord Buddha,Cultural,1,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,27.46889,83.27611,666,56:02.8,11:51.9,1/1/1997,83.27611,27.46889,{"type":"Point","coordinates":[83.27611,27.46889]} 
Historic Area of Willemstad Inner City and Harbour Curaçao,Cultural,86,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,12.10194,-68.90222,819,56:02.8,11:51.9,1/1/1997,-68.90222,12.10194,{"type":"Point","coordinates":[-68.90222,12.10194]} 
Rietveld Schröderhuis Rietveld Schröder House,Cultural,1,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,52.08527778,5.147222222,965,56:02.8,11:51.9,1/1/2000,5.147222222,52.08527778,{"type":"Point","coordinates":[5.147222222,52.08527778]} 
SeventeenthCentury Canal Ring Area of Amsterdam inside the Singelgracht,Cultural,198,fell,2010,http://whc.unesco.org/en/list/?&delisted=1,52.365,4.887777778,1349,56:02.8,11:51.9,1/1/2010,4.887777778,52.365,{"type":"Point","coordinates":[4.887777778,52.365]} 
Van Nellefabriek,Cultural,6,fell,2014,http://whc.unesco.org/en/list/?&delisted=1,51.92333333,4.418333333,1441,56:02.8,11:51.9,1/1/2014,4.418333333,51.92333333,{"type":"Point","coordinates":[4.418333333,51.92333333]} 
New Zealand SubAntarctic Islands,Natural,76458,fell,1998,http://whc.unesco.org/en/list/?&delisted=1,-50.75,166.1044444,877,56:02.8,11:51.9,1/1/1998,166.1044444,-50.75,{"type":"Point","coordinates":[166.1044444,-50.75]} 
Ruins of León Viejo,Cultural,31,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,12.39722,-86.61028,613,56:02.8,11:51.9,1/1/2000,-86.61028,12.39722,{"type":"Point","coordinates":[-86.61028,12.39722]} 
León Cathedral,Cultural,1,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,12.435,-86.87805556,1236,56:02.8,11:51.9,1/1/2011,-86.87805556,12.435,{"type":"Point","coordinates":[-86.87805556,12.435]} 
W National Park of Niger,Natural,220000,fell,1996,http://whc.unesco.org/en/list/?&delisted=1,12.35,2.35,749,56:02.8,11:51.9,1/1/1996,2.35,12.35,{"type":"Point","coordinates":[2.35,12.35]} 
Historic Centre of Agadez,Cultural,77,fell,2013,http://whc.unesco.org/en/list/?&delisted=1,16.97361111,7.991388889,1268,56:02.8,11:51.9,1/1/2013,7.991388889,16.97361111,{"type":"Point","coordinates":[7.991388889,16.97361111]} 
Sukur Cultural Landscape,Cultural,1,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,10.74056,13.57194,938,56:02.8,11:51.9,1/1/1999,13.57194,10.74056,{"type":"Point","coordinates":[13.57194,10.74056]} 
OsunOsogbo Sacred Grove,Cultural,75,fell,2005,http://whc.unesco.org/en/list/?&delisted=1,7.75556,4.55222,1118,56:02.8,11:51.9,1/1/2005,4.55222,7.75556,{"type":"Point","coordinates":[4.55222,7.75556]} 
Røros Mining Town and the Circumference,Cultural,1,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,62.57388889,11.38555556,55,56:02.8,11:51.9,1/1/1980,11.38555556,62.57388889,{"type":"Point","coordinates":[11.38555556,62.57388889]} 
Urnes Stave Church,Cultural,1,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,61.3,7.33333,58,56:02.8,11:51.9,1/1/1979,7.33333,61.3,{"type":"Point","coordinates":[7.33333,61.3]} 
Rock Art of Alta,Cultural,1,fell,1985,http://whc.unesco.org/en/list/?&delisted=1,69.95,23.18333,352,56:02.8,11:51.9,1/1/1985,23.18333,69.95,{"type":"Point","coordinates":[23.18333,69.95]} 
West Norwegian Fjords – Geirangerfjord and Nærøyfjord,Natural,1,fell,2005,http://whc.unesco.org/en/list/?&delisted=1,62.11667,7.16667,1195,56:02.8,11:51.9,1/1/2005,7.16667,62.11667,{"type":"Point","coordinates":[7.16667,62.11667]} 
Rjukan–Notodden Industrial Heritage Site,Cultural,4959,fell,2015,http://whc.unesco.org/en/list/?&delisted=1,59.87861111,8.593611111,1486,56:02.8,11:51.9,1/1/2015,8.593611111,59.87861111,{"type":"Point","coordinates":[8.593611111,59.87861111]} 
Bahla Fort,Cultural,1,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,22.96417,57.30111,433,56:02.8,11:51.9,1/1/1987,57.30111,22.96417,{"type":"Point","coordinates":[57.30111,22.96417]} 
Archaeological Sites of Bat AlKhutm and AlAyn,Cultural,1,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,23.26986,56.745,434,56:02.8,11:51.9,1/1/1988,56.745,23.26986,{"type":"Point","coordinates":[56.745,23.26986]} 
Land of Frankincense,Cultural,849,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,18.25333,53.64759,1010,56:02.8,11:51.9,1/1/2000,53.64759,18.25333,{"type":"Point","coordinates":[53.64759,18.25333]} 
iAflaji Irrigation Systems of Oman,Cultural,1455,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,22.99888889,57.53605556,1207,56:02.8,11:51.9,1/1/2006,57.53605556,22.99888889,{"type":"Point","coordinates":[57.53605556,22.99888889]} 
Archaeological Ruins at Moenjodaro,Cultural,240,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,27.32916667,68.13888889,138,56:02.8,11:51.9,1/1/1980,68.13888889,27.32916667,{"type":"Point","coordinates":[68.13888889,27.32916667]} 
Taxila,Cultural,1,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,33.77916667,72.8875,139,56:02.8,11:51.9,1/1/1980,72.8875,33.77916667,{"type":"Point","coordinates":[72.8875,33.77916667]} 
Buddhist Ruins of TakhtiBahi and Neighbouring City Remains at SahriBahlol,Cultural,1,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,34.32083333,71.94583333,140,56:02.8,11:51.9,1/1/1980,71.94583333,34.32083333,{"type":"Point","coordinates":[71.94583333,34.32083333]} 
Historical Monuments at Makli Thatta,Cultural,1,fell,1981,http://whc.unesco.org/en/list/?&delisted=1,24.76666667,67.9,143,56:02.8,11:51.9,1/1/1981,67.9,24.76666667,{"type":"Point","coordinates":[67.9,24.76666667]} 
Fort and Shalamar Gardens in Lahore,Cultural,1,fell,1981,http://whc.unesco.org/en/list/?&delisted=1,31.59027778,74.30972222,171,56:02.8,11:51.9,1/1/1981,74.30972222,31.59027778,{"type":"Point","coordinates":[74.30972222,31.59027778]} 
Rohtas Fort,Cultural,1,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,32.9625,73.58888889,586,56:02.8,11:51.9,1/1/1997,73.58888889,32.9625,{"type":"Point","coordinates":[73.58888889,32.9625]} 
Rock Islands Southern Lagoon,Mixed,100200,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,7.246925,134.3525,1386,56:02.8,11:51.9,1/1/2012,134.3525,7.246925,{"type":"Point","coordinates":[134.3525,7.246925]} 
Birthplace of Jesus Church of the Nativity and the Pilgrimage Route Bethlehem,Cultural,2,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,31.70435278,35.2075,1433,56:02.8,11:51.9,1/1/2012,35.2075,31.70435278,{"type":"Point","coordinates":[35.2075,31.70435278]} 
Palestine Land of Olives and Vines – Cultural Landscape of Southern Jerusalem Battir,Cultural,348,fell,2014,http://whc.unesco.org/en/list/?&delisted=1,31.71972222,35.13055556,1492,56:02.8,11:51.9,1/1/2014,35.13055556,31.71972222,{"type":"Point","coordinates":[35.13055556,31.71972222]} 
Fortifications on the Caribbean Side of Panama PortobeloSan Lorenzo,Cultural,1,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,9.553888889,-79.65583333,135,56:02.8,11:51.9,1/1/1980,-79.65583333,9.553888889,{"type":"Point","coordinates":[-79.65583333,9.553888889]} 
Darien National Park,Natural,579000,fell,1981,http://whc.unesco.org/en/list/?&delisted=1,7.736111111,-77.54722222,159,56:02.8,11:51.9,1/1/1981,-77.54722222,7.736111111,{"type":"Point","coordinates":[-77.54722222,7.736111111]} 
Archaeological Site of Panamá Viejo and Historic District of Panamá,Cultural,57,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,8.951111111,-79.54055556,790,56:02.8,11:51.9,1/1/1997,-79.54055556,8.951111111,{"type":"Point","coordinates":[-79.54055556,8.951111111]} 
Coiba National Park and its Special Zone of Marine Protection,Natural,270125,fell,2005,http://whc.unesco.org/en/list/?&delisted=1,7.433,-81.766,1138,56:02.8,11:51.9,1/1/2005,-81.766,7.433,{"type":"Point","coordinates":[-81.766,7.433]} 
Kuk Early Agricultural Site,Cultural,116,fell,2008,http://whc.unesco.org/en/list/?&delisted=1,-5.783711111,144.3317222,887,56:02.8,11:51.9,1/1/2008,144.3317222,-5.783711111,{"type":"Point","coordinates":[144.3317222,-5.783711111]} 
Jesuit Missions of La Santísima Trinidad de Paraná and Jesús de Tavarangue,Cultural,27,fell,1993,http://whc.unesco.org/en/list/?&delisted=1,-27.13333,-55.7,648,56:02.8,11:51.9,1/1/1993,-55.7,-27.13333,{"type":"Point","coordinates":[-55.7,-27.13333]} 
City of Cuzco,Cultural,142,fell,1983,http://whc.unesco.org/en/list/?&delisted=1,-13.52222,-71.98333,273,56:02.8,11:51.9,1/1/1983,-71.98333,-13.52222,{"type":"Point","coordinates":[-71.98333,-13.52222]} 
Historic Sanctuary of Machu Picchu,Mixed,38160,fell,1983,http://whc.unesco.org/en/list/?&delisted=1,-13.11666667,-72.58333333,274,56:02.8,11:51.9,1/1/1983,-72.58333333,-13.11666667,{"type":"Point","coordinates":[-72.58333333,-13.11666667]} 
Chavin Archaeological Site,Cultural,14,fell,1985,http://whc.unesco.org/en/list/?&delisted=1,-9.592772544,-77.1784535,330,56:02.8,11:51.9,1/1/1985,-77.1784535,-9.592772544,{"type":"Point","coordinates":[-77.1784535,-9.592772544]} 
Manú National Park,Natural,1716295,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,-12.25,-71.75,402,56:02.8,11:51.9,1/1/1987,-71.75,-12.25,{"type":"Point","coordinates":[-71.75,-12.25]} 
Historic Centre of Lima,Cultural,259,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,-12.05139,-77.04306,500,56:02.8,11:51.9,1/1/1988,-77.04306,-12.05139,{"type":"Point","coordinates":[-77.04306,-12.05139]} 
Río Abiseo National Park,Mixed,272407,fell,1990,http://whc.unesco.org/en/list/?&delisted=1,-7.75,-77.25,548,56:02.8,11:51.9,1/1/1990,-77.25,-7.75,{"type":"Point","coordinates":[-77.25,-7.75]} 
Lines and Geoglyphs of Nasca and Pampas de Jumana,Cultural,75358,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,-14.72583,-75.14861,700,56:02.8,11:51.9,1/1/1994,-75.14861,-14.72583,{"type":"Point","coordinates":[-75.14861,-14.72583]} 
Historical Centre of the City of Arequipa,Cultural,166,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,-16.4,-71.53333333,1016,56:02.8,11:51.9,1/1/2000,-71.53333333,-16.4,{"type":"Point","coordinates":[-71.53333333,-16.4]} 
Sacred City of CaralSupe,Cultural,626,fell,2009,http://whc.unesco.org/en/list/?&delisted=1,-10.89166667,-77.52138889,1269,56:02.8,11:51.9,1/1/2009,-77.52138889,-10.89166667,{"type":"Point","coordinates":[-77.52138889,-10.89166667]} 
Historic Town of Vigan,Cultural,1,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,17.575,120.3875,502,56:02.8,11:51.9,1/1/1999,120.3875,17.575,{"type":"Point","coordinates":[120.3875,17.575]} 
PuertoPrincesa Subterranean River National Park,Natural,22202,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,10.16666667,118.9166667,652,56:02.8,11:51.9,1/1/1999,118.9166667,10.16666667,{"type":"Point","coordinates":[118.9166667,10.16666667]} 
Baroque Churches of the Philippines,Cultural,1,fell,1993,http://whc.unesco.org/en/list/?&delisted=1,14.59,120.97,677,56:02.8,11:51.9,1/1/1993,120.97,14.59,{"type":"Point","coordinates":[120.97,14.59]} 
Mount Hamiguitan Range Wildlife Sanctuary,Natural,16923,fell,2014,http://whc.unesco.org/en/list/?&delisted=1,6.717169444,126.1734306,1403,56:02.8,11:51.9,1/1/2014,126.1734306,6.717169444,{"type":"Point","coordinates":[126.1734306,6.717169444]} 
Historic Centre of Kraków,Cultural,149,fell,1978,http://whc.unesco.org/en/list/?&delisted=1,50.06667,19.95972,29,56:02.8,11:51.9,1/1/1978,19.95972,50.06667,{"type":"Point","coordinates":[19.95972,50.06667]} 
Historic Centre of Warsaw,Cultural,25,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,52.26639,21.01167,30,56:02.8,11:51.9,1/1/1980,21.01167,52.26639,{"type":"Point","coordinates":[21.01167,52.26639]} 
Auschwitz Birkenau br smallGerman Nazi Concentration and Extermination Camp 19401945small,Cultural,191,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,50.03888889,19.175,31,56:02.8,11:51.9,1/1/1979,19.175,50.03888889,{"type":"Point","coordinates":[19.175,50.03888889]} 
Wieliczka and Bochnia Royal Salt Mines,Cultural,1104,fell,1978,http://whc.unesco.org/en/list/?&delisted=1,49.97916667,20.06388889,32,56:02.8,11:51.9,1/1/1978,20.06388889,49.97916667,{"type":"Point","coordinates":[20.06388889,49.97916667]} 
Old City of Zamo,Cultural,75,fell,1992,http://whc.unesco.org/en/list/?&delisted=1,50.71667,23.26667,564,56:02.8,11:51.9,1/1/1992,23.26667,50.71667,{"type":"Point","coordinates":[23.26667,50.71667]} 
Medieval Town of Toru,Cultural,48,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,53.01,18.61944,835,56:02.8,11:51.9,1/1/1997,18.61944,53.01,{"type":"Point","coordinates":[18.61944,53.01]} 
Castle of the Teutonic Order in Malbork,Cultural,18,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,54.04166667,19.03333333,847,56:02.8,11:51.9,1/1/1997,19.03333333,54.04166667,{"type":"Point","coordinates":[19.03333333,54.04166667]} 
Kalwaria Zebrzydowska the Mannerist Architectural and Park Landscape Complex and Pilgrimage Park,Cultural,380,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,49.86666667,19.66666667,905,56:02.8,11:51.9,1/1/1999,19.66666667,49.86666667,{"type":"Point","coordinates":[19.66666667,49.86666667]} 
Wooden Churches of Southern Maopolska,Cultural,15,fell,2003,http://whc.unesco.org/en/list/?&delisted=1,49.75,21.23333333,1053,56:02.8,11:51.9,1/1/2003,21.23333333,49.75,{"type":"Point","coordinates":[21.23333333,49.75]} 
Churches of Peace in Jawor and widnica,Cultural,1,fell,2001,http://whc.unesco.org/en/list/?&delisted=1,51.05427778,16.19594444,1054,56:02.8,11:51.9,1/1/2001,16.19594444,51.05427778,{"type":"Point","coordinates":[16.19594444,51.05427778]} 
Centennial Hall in Wrocaw,Cultural,36,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,51.10694722,17.07701389,1165,56:02.8,11:51.9,1/1/2006,17.07701389,51.10694722,{"type":"Point","coordinates":[17.07701389,51.10694722]} 
Central Zone of the Town of Angra do Heroismo in the Azores,Cultural,1,fell,1983,http://whc.unesco.org/en/list/?&delisted=1,38.655,-27.22,206,56:02.8,11:51.9,1/1/1983,-27.22,38.655,{"type":"Point","coordinates":[-27.22,38.655]} 
Monastery of the Hieronymites and Tower of Belém in Lisbon,Cultural,2,fell,1983,http://whc.unesco.org/en/list/?&delisted=1,38.69194,-9.21583,263,56:02.8,11:51.9,1/1/1983,-9.21583,38.69194,{"type":"Point","coordinates":[-9.21583,38.69194]} 
Monastery of Batalha,Cultural,1,fell,1983,http://whc.unesco.org/en/list/?&delisted=1,39.65778,-8.82694,264,56:02.8,11:51.9,1/1/1983,-8.82694,39.65778,{"type":"Point","coordinates":[-8.82694,39.65778]} 
Convent of Christ in Tomar,Cultural,1,fell,1983,http://whc.unesco.org/en/list/?&delisted=1,39.60472,-8.4175,265,56:02.8,11:51.9,1/1/1983,-8.4175,39.60472,{"type":"Point","coordinates":[-8.4175,39.60472]} 
Historic Centre of Évora,Cultural,1,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,38.57306,-7.90778,361,56:02.8,11:51.9,1/1/1986,-7.90778,38.57306,{"type":"Point","coordinates":[-7.90778,38.57306]} 
